,PT_Rn,PT_H,PT_LE,PT_G,PT_T,PT_TET,PT_Temp,2T_Rn,2T_H,2T_LE,2T_G,2T_T,2T_TET,2T_Temp_Soil,2T_Temp_Canopy,LAI,Fc
57,655.5968189846982,63.26904074541159,496.1050335812489,96.22630550151462,354.6917762558172,0.7237580644089577,304.2395193387785,666.8545441561342,86.85737467179727,487.3345942172688,92.87719608012337,386.22705956535015,0.7636823488132614,307.7970164462429,301.85983446126096,2.990642245533287,0.6893911347691842
58,609.2562713338755,57.09244406322349,455.6012123560455,96.56261409394746,332.10215024925077,0.7375208690511075,308.86321529640156,625.7931869202401,159.85454431627494,379.84939107697136,86.88445295581482,379.44762371393693,0.999347558263408,311.4504551572848,305.71224055658945,2.996248625462563,0.6313648783725442
59,435.224228872369,23.405948647325886,378.66590120863907,34.18691949148744,336.46561389819965,0.8906954100231329,306.7379981048101,446.94721991386,48.772620557365855,371.91241909108186,26.262179492348423,371.9124190387776,0.9999999998511124,308.691216741176,304.87586572346936,3.1124900798817654,0.6532220930357774
60,556.7425551391998,15.541352337495068,459.342374960501,81.85882989357476,329.9230652119229,0.7170715659100392,311.4542461483521,566.9857859702879,35.493032596412505,452.34873795712883,84.82835089429757,340.86544001193835,0.6872329490968206,313.8207087839579,307.59930769424864,3.4630008086389417,0.5178918631931155
61,442.4103142720852,-0.08272447355256378,422.37214094824304,30.534583064803986,369.5387281865332,0.8780208545652303,307.75006493538484,448.5337872404871,23.809226925387232,401.7798926117828,23.034568638669505,382.9775937392609,0.887541474442732,310.1014341345817,305.1849013054508,3.760769829384615,0.5412051864684775
62,591.6934054569163,57.434342062649826,448.4854756907674,85.77358990673564,343.3638522377147,0.7709817515536287,309.7469064859033,599.6466615778994,76.98979559824464,439.07286921895985,83.58399702666718,360.7860296783261,0.8229268940763343,312.287141053692,307.30991772653726,3.6842744694458007,0.5833871025463631
63,435.8887736880332,-0.17740397667610536,412.3947249156573,30.976710875731747,360.5888567242317,0.876900385955215,308.2694233834844,448.34637503337325,42.12035474236023,382.79802908996743,23.427990714677353,381.4099942500688,0.9882415104436794,310.1922586836662,306.06702406313616,3.7368954534679597,0.5685738670172068
64,597.0060491177414,23.924961481759762,475.69591429967295,97.3851724508208,310.57736178249286,0.6692235418622605,305.1646577822544,610.0945749067998,60.883856586045255,458.296755414931,90.91396307338026,350.3381137391927,0.7735526619577094,307.5225547862976,302.51119163022406,3.2753513912987584,0.5960834277303595
65,644.3141174005169,29.752198938846977,492.1960861004097,122.3658316934818,297.29392407432334,0.6227502899535768,309.0659948161229,661.7660917086598,83.13707271982645,461.06147027225876,117.5792304653642,326.4917951919525,0.6989532331061434,311.1556350177169,306.14336564616974,3.5956799939859363,0.563543296836764
66,533.120541185679,51.647621425807074,410.8880774729465,70.58484114318134,317.30077707482644,0.7892832691214268,305.46395664705676,547.0058197819429,44.57796701113838,430.3105467261864,72.11730501239875,340.5933395808187,0.819402402927424,306.3718687965827,303.5288987193178,3.547031798032736,0.6264798157558381
